time_stamps,x_coordinate,y_coordinate,pupilL,pupilR
83.3533333333333,0.4955384,0.743849,4.729095,4.550369
83.3566666666667,0.4949367,0.7437623,4.727875,4.54808
83.36,0.4957482,0.7435324,4.727478,4.545425
83.3633333333333,0.4962859,0.7452181,4.725342,4.545181
83.3666666666667,0.4962021,0.7443703,4.724915,4.542343
83.37,0.494652,0.7432911,4.723221,4.539505
83.3733333333333,0.4954787,0.7439275,4.721634,4.535492
83.3766666666667,0.4957161,0.7437127,4.719879,4.534653
83.38,0.4955225,0.7438923,4.71698,4.532898
83.3833333333333,0.49615,0.744092,4.714905,4.530136
83.3866666666667,0.4958742,0.7433276,4.712906,4.52626
83.39,0.495883,0.7441399,4.712234,4.524414
83.3933333333333,0.4963397,0.7435596,4.709396,4.522095
83.3966666666667,0.4955739,0.7455157,4.707275,4.520599
83.4,0.4913461,0.741017,4.708084,4.518005
83.4033333333333,0.4840586,0.7275113,4.705887,4.519623
83.4066666666667,0.4763687,0.7070257,4.706451,4.522934
83.41,0.4718144,0.6922593,4.703293,4.521881
83.4133333333333,0.4719789,0.6785008,4.697617,4.517334
83.4166666666667,0.4757431,0.6727798,4.693008,4.508774
83.42,0.478353,0.6712009,4.690796,4.506317
83.4233333333333,0.4804723,0.6685033,4.690811,4.505981
83.4266666666667,0.4812171,0.6674181,4.690308,4.503998
83.43,0.4842451,0.6631601,4.690094,4.501541
83.4333333333333,0.4847851,0.6584831,4.686661,4.497726
83.4366666666667,0.4836321,0.65714,4.68399,4.493256
83.44,0.4809942,0.6577029,4.681778,4.49411
83.4433333333333,0.4803663,0.6603174,4.678268,4.491196
83.4466666666667,0.4820159,0.6617069,4.672897,4.490341
83.45,0.4814923,0.6621788,4.675247,4.489685
83.4533333333333,0.4811576,0.6623268,4.6707,4.489716
83.4566666666667,0.480525,0.6590706,4.665375,4.485764
83.46,0.4812776,0.6584627,4.661926,4.484543
83.4633333333333,0.4815316,0.6584446,4.661575,4.481979
83.4666666666667,0.4817395,0.6604636,4.66095,4.481476
83.47,0.4812739,0.6595088,4.65657,4.481766
83.4733333333333,0.4800049,0.6571504,4.652618,4.479065
83.4766666666667,0.4800103,0.6573987,4.651352,4.475601
83.48,0.4815996,0.6576577,4.650238,4.475708
83.4833333333333,0.4813825,0.6582621,4.647705,4.475098
83.4866666666667,0.4820528,0.657783,4.646667,4.473846
83.49,0.4794845,0.657555,4.644104,4.469757
83.4933333333333,0.4806507,0.6581382,4.642029,4.467712
83.4966666666667,0.4804025,0.6593933,4.639954,4.469162
83.5,0.4809227,0.6588088,4.638535,4.47049
83.5033333333333,0.4807301,0.658795,4.636597,4.469391
83.5066666666667,0.4801501,0.6599141,4.631516,4.465073
83.51,0.4797039,0.6586631,4.631622,4.463287
83.5133333333333,0.4799735,0.658263,4.629486,4.462357
83.5166666666667,0.4811303,0.6589743,4.629898,4.461945
83.52,0.4816124,0.6603811,4.627609,4.463425
83.5233333333333,0.4822159,0.6607723,4.625732,4.463043
83.5266666666667,0.4828764,0.6593999,4.626297,4.46283
83.53,0.482558,0.6597259,4.623001,4.460358
83.5333333333333,0.4833388,0.6595279,4.619858,4.462204
83.5366666666667,0.483137,0.6615676,4.621658,4.463196
83.54,0.4836206,0.661784,4.620712,4.460495
83.5433333333333,0.4827671,0.6597751,4.615509,4.458023
83.5466666666667,0.4830753,0.6604735,4.615341,4.455811
83.55,0.4831032,0.6602696,4.614029,4.458267
83.5533333333333,0.483871,0.6630026,4.612564,4.459274
83.5566666666667,0.4835225,0.6615676,4.612015,4.459625
83.56,0.4817133,0.659224,4.607407,4.458847
83.5633333333333,0.4832006,0.6600623,4.609421,4.455139
83.5666666666667,0.4839821,0.6617619,4.607468,4.457932
83.57,0.4850574,0.6625443,4.605423,4.459778
83.5733333333333,0.4836857,0.6620932,4.60347,4.456635
83.5766666666667,0.4807955,0.6557503,4.598175,4.454269
83.58,0.4811507,0.6578375,4.597382,4.45697
83.5833333333333,0.4815093,0.6594332,4.599411,4.457153
83.5866666666667,0.481896,0.6596789,4.597763,4.457047
83.59,0.4812076,0.6600828,4.597076,4.457809
83.5933333333333,0.4797773,0.6588584,4.594269,4.455307
83.5966666666667,0.4796863,0.6576561,4.593323,4.456924
83.6,0.4809539,0.6597581,4.592255,4.460007
83.6033333333333,0.48167,0.6613951,4.59082,4.458344
83.6066666666667,0.4822797,0.658788,4.592407,4.460007
83.61,0.4808685,0.660724,4.58757,4.457397
83.6133333333333,0.4811902,0.6578578,4.588608,4.457809
83.6166666666667,0.4813664,0.6582163,4.587051,4.457794
83.62,0.4828112,0.6588535,4.590744,4.459778
83.6233333333333,0.483788,0.6586603,4.591324,4.458603
83.6266666666667,0.4836685,0.6608641,4.589981,4.458267
83.63,0.4842405,0.6611753,4.589966,4.457657
83.6333333333333,0.4835172,0.6591001,4.587173,4.457977
83.6366666666667,0.4839575,0.6585875,4.583603,4.45578
83.64,0.4843201,0.6615725,4.586929,4.457581
83.6433333333333,0.4840643,0.6593728,4.585129,4.457611
83.6466666666667,0.4841849,0.6578367,4.584793,4.457596
83.65,0.483723,0.6578151,4.582199,4.457962
83.6533333333333,0.4844176,0.6594955,4.584259,4.458176
83.6566666666667,0.4847136,0.658739,4.585159,4.458237
83.66,0.4845115,0.6591536,4.582367,4.45723
83.6633333333333,0.4828484,0.6569837,4.57663,4.456451
83.6666666666667,0.4831264,0.6572628,4.579163,4.457703
83.67,0.4858438,0.6588302,4.581299,4.460739
83.6733333333333,0.4854209,0.6597208,4.579376,4.458908
83.6766666666667,0.485405,0.6593884,4.575684,4.455215
83.68,0.4841085,0.6562372,4.572647,4.457703
83.6833333333333,0.4846929,0.656274,4.57309,4.457336
83.6866666666667,0.4857164,0.6591513,4.577698,4.459488
83.69,0.485573,0.6592443,4.576599,4.459045
83.6933333333333,0.4862679,0.6591404,4.576447,4.45871
83.6966666666667,0.4853893,0.6559044,4.574997,4.45816
83.7,0.4853965,0.6569676,4.571426,4.460403
83.7033333333333,0.4855423,0.65756,4.574234,4.459244
83.7066666666667,0.4859292,0.6569821,4.572083,4.460312
83.71,0.4856215,0.6577845,4.572205,4.461441
83.7133333333333,0.4851086,0.656379,4.568893,4.46225
83.7166666666667,0.4849459,0.6556932,4.570496,4.462769
83.72,0.4849033,0.6554863,4.569489,4.462738
83.7233333333333,0.4857177,0.6555198,4.570328,4.463287
83.7266666666667,0.4847954,0.6566613,4.569687,4.463928
83.73,0.4849284,0.6559283,4.567551,4.463837
83.7333333333333,0.4839439,0.6552129,4.567886,4.464691
83.7366666666667,0.4852759,0.6567888,4.568298,4.465698
83.74,0.4852551,0.6557942,4.568893,4.466522
83.7433333333333,0.4866281,0.6575267,4.573395,4.46524
83.7466666666667,0.4864738,0.6574239,4.572861,4.465927
83.75,0.4885086,0.6587375,4.573578,4.46669
83.7533333333333,0.4869545,0.6559826,4.574188,4.4673
83.7566666666667,0.4874373,0.6558846,4.573364,4.466278
83.76,0.4880367,0.6569,4.573853,4.46524
83.7633333333333,0.4878613,0.6537739,4.570404,4.467056
83.7666666666667,0.4872737,0.653757,4.570816,4.468842
83.77,0.4879194,0.6557531,4.575226,4.469238
83.7733333333333,0.4886665,0.6564462,4.575012,4.468964
83.7766666666667,0.4881545,0.6557445,4.574799,4.471359
83.78,0.4889563,0.6548787,4.576218,4.470612
83.7833333333333,0.4867086,0.6532154,4.573029,4.471497
83.7866666666667,0.4875378,0.6558465,4.575928,4.47406
83.79,0.4879957,0.6541471,4.576187,4.472992
83.7933333333333,0.4872663,0.6534306,4.575638,4.473312
83.7966666666667,0.4860786,0.6538191,4.574402,4.476517
83.8,0.4851482,0.6521115,4.576904,4.475952
83.8033333333333,0.4869465,0.6521784,4.57988,4.477142
83.8066666666667,0.4878292,0.6521415,4.579132,4.475983
83.81,0.4882906,0.6547798,4.57988,4.477661
83.8133333333333,0.4869589,0.6514285,4.580658,4.47963
83.8166666666667,0.4879283,0.6538548,4.58226,4.479874
83.82,0.4899198,0.6549867,4.586105,4.479141
83.8233333333333,0.4894057,0.6542914,4.587219,4.481812
83.8266666666667,0.48809,0.6524541,4.584534,4.480301
83.83,0.4886486,0.6530087,4.589081,4.481995
83.8333333333333,0.4876956,0.6524857,4.587997,4.481308
83.8366666666667,0.4891175,0.6543036,4.591782,4.48349
83.84,0.4893118,0.6553965,4.590897,4.484512
83.8433333333333,0.489449,0.6538432,4.594833,4.48056
83.8466666666667,0.4894646,0.6522096,4.591873,4.485931
83.85,0.4891182,0.6531796,4.593216,4.486588
83.8533333333333,0.488679,0.6523021,4.596085,4.488129
83.8566666666667,0.4887156,0.6525419,4.597778,4.490616
83.86,0.4883554,0.6534109,4.598221,4.491409
83.8633333333333,0.4866964,0.6512805,4.596451,4.490387
83.8666666666667,0.4877116,0.6515638,4.599991,4.490128
83.87,0.4878269,0.6523875,4.6008,4.492462
83.8733333333333,0.4888341,0.6530704,4.60321,4.494186
83.8766666666667,0.4894616,0.6532496,4.607239,4.493805
83.88,0.4894952,0.6532452,4.608276,4.495102
83.8833333333333,0.4903144,0.6540469,4.608154,4.496002
83.8866666666667,0.4904583,0.6530426,4.609406,4.498016
83.89,0.4895402,0.6525608,4.612289,4.498917
83.8933333333333,0.4872831,0.6522614,4.611267,4.500961
83.8966666666667,0.4897637,0.6541598,4.614868,4.50264
83.9,0.4910357,0.6522663,4.614319,4.50351
83.9033333333333,0.4896817,0.6503027,4.613098,4.504578
83.9066666666667,0.4893632,0.6517531,4.615112,4.5056
83.91,0.4906483,0.6550612,4.619186,4.507599
83.9133333333333,0.4908781,0.6544383,4.622391,4.509384
83.9166666666667,0.4901648,0.6538308,4.622665,4.510757
83.92,0.4900432,0.6512094,4.622482,4.511032
83.9233333333333,0.4900765,0.6516693,4.626251,4.512009
83.9266666666667,0.490764,0.6544589,4.628662,4.514404
83.93,0.4908139,0.6542612,4.630264,4.516235
83.9333333333333,0.4903713,0.6531404,4.633408,4.517838
83.9366666666667,0.4904622,0.6536272,4.633499,4.519043
83.94,0.4900355,0.6540601,4.635559,4.522659
83.9433333333333,0.4906933,0.6523784,4.637466,4.523331
83.9466666666667,0.4912549,0.6519229,4.640762,4.52623
83.95,0.4907541,0.6534114,4.639099,4.527634
83.9533333333333,0.4900693,0.6518884,4.63887,4.530151
83.9566666666667,0.4905265,0.6522862,4.640717,4.53006
83.96,0.4906244,0.6523252,4.645157,4.532211
83.9633333333333,0.4909281,0.6522648,4.646149,4.534775
83.9666666666667,0.4914647,0.6509072,4.649933,4.536301
83.97,0.4903758,0.6519058,4.65062,4.537827
83.9733333333333,0.4901027,0.6518435,4.650009,4.540924
83.9766666666667,0.4913733,0.6508096,4.655289,4.543793
83.98,0.4916711,0.654705,4.657623,4.544693
83.9833333333333,0.4925293,0.6533448,4.659424,4.546646
83.9866666666667,0.4906242,0.6516332,4.658997,4.55014
83.99,0.490611,0.6519662,4.660126,4.552002
83.9933333333333,0.4904339,0.6530814,4.661301,4.552887
83.9966666666667,0.4915426,0.6523572,4.665634,4.555969
84,0.4911767,0.6513947,4.667465,4.557678
84.0033333333333,0.4900918,0.6529393,4.667374,4.55899
84.0066666666667,0.490046,0.6536155,4.670273,4.562744
84.01,0.4909883,0.6537588,4.672516,4.563217
84.0133333333333,0.4931324,0.656105,4.67894,4.567825
84.0166666666667,0.4931113,0.6562829,4.680923,4.569748
84.02,0.4921903,0.6556475,4.682053,4.570984
84.0233333333333,0.4924024,0.6551846,4.683929,4.574112
84.0266666666667,0.493189,0.6558739,4.684341,4.574814
84.03,0.493181,0.6549466,4.686691,4.577606
84.0333333333333,0.4930815,0.6567116,4.690643,4.5802
84.0366666666667,0.4929196,0.6570525,4.694138,4.583389
84.04,0.4927385,0.6561872,4.693817,4.583298
84.0433333333333,0.4920819,0.6554735,4.696136,4.586685
84.0466666666667,0.4932019,0.656,4.697815,4.588867
84.05,0.4930684,0.6574573,4.702026,4.592056
84.0533333333333,0.4929115,0.6575799,4.703842,4.593811
84.0566666666667,0.4925605,0.6560585,4.70372,4.594925
84.06,0.4921784,0.6557355,4.706635,4.596161
84.0633333333333,0.4929218,0.6576785,4.709656,4.600235
84.0666666666667,0.4926635,0.6584115,4.711853,4.60257
84.07,0.4922903,0.6574228,4.712616,4.603729
84.0733333333333,0.4918444,0.6572002,4.714798,4.605362
84.0766666666667,0.4913784,0.6570448,4.714844,4.607407
84.08,0.492433,0.656673,4.717056,4.610245
84.0833333333333,0.4933824,0.6581866,4.72226,4.613831
84.0866666666667,0.4926545,0.6575654,4.72319,4.616684
84.09,0.4922253,0.6574633,4.725616,4.616928
84.0933333333333,0.4925966,0.6574522,4.728058,4.617081
84.0966666666667,0.4922717,0.6566906,4.731522,4.621292
84.1,0.4924614,0.6548245,4.733856,4.623413
84.1033333333333,0.4913579,0.6571363,4.733322,4.624863
84.1066666666667,0.4928273,0.6577425,4.737244,4.627213
84.11,0.4915186,0.6564005,4.740433,4.627121
84.1133333333333,0.492512,0.6579628,4.739914,4.630203
84.1166666666667,0.492977,0.6555256,4.743576,4.634171
84.12,0.4924251,0.6570711,4.744644,4.637161
84.1233333333333,0.4915837,0.6576931,4.743591,4.638809
84.1266666666667,0.4931301,0.658877,4.744141,4.635635
84.13,0.4917844,0.6576939,4.747284,4.64299
84.1333333333333,0.4926637,0.6574575,4.750397,4.644455
84.1366666666667,0.4924924,0.6581013,4.751984,4.646759
84.14,0.4927248,0.6573099,4.753021,4.648605
84.1433333333333,0.4930552,0.6592004,4.755005,4.649307
84.1466666666667,0.4921305,0.6588841,4.757248,4.651627
84.15,0.4941121,0.659078,4.7621,4.652237
84.1533333333333,0.4936157,0.6587311,4.763702,4.655579
84.1566666666667,0.4923444,0.6587512,4.764465,4.657501
84.16,0.4931441,0.660069,4.768295,4.658157
84.1633333333333,0.4933935,0.659155,4.771332,4.660873
84.1666666666667,0.4935959,0.6602748,4.771072,4.663071
84.17,0.4933815,0.6624898,4.773682,4.664703
84.1733333333333,0.49289,0.6615642,4.776001,4.664719
84.1766666666667,0.493394,0.6605473,4.777786,4.667755
84.18,0.4944706,0.6628805,4.779419,4.669449
84.1833333333333,0.4937325,0.662874,4.781937,4.670273
84.1866666666667,0.4936041,0.6634048,4.782791,4.673065
84.19,0.4932138,0.662913,4.786774,4.673843
84.1933333333333,0.4932308,0.6630293,4.786667,4.676514
84.1966666666667,0.4937182,0.6631627,4.788651,4.677399
84.2,0.4946251,0.6636629,4.789429,4.681885
84.2033333333333,0.4935489,0.6636015,4.791077,4.681854
84.2066666666667,0.4926065,0.6633093,4.793716,4.684509
84.21,0.4933182,0.6634372,4.79541,4.68454
84.2133333333333,0.4931164,0.6628716,4.797211,4.685165
84.2166666666667,0.4930414,0.6644112,4.797226,4.687119
84.22,0.4927363,0.6657872,4.801086,4.688431
84.2233333333333,0.4979024,0.6761613,4.801559,4.692017
84.2266666666667,0.506994,0.6918778,4.803757,4.692719
84.23,0.5164964,0.7034124,4.809113,4.695724
84.2333333333333,0.5239042,0.716808,4.812195,4.697723
84.2366666666667,0.524638,0.725216,4.812927,4.695923
84.24,0.5211211,0.7273484,4.811752,4.696152
84.2433333333333,0.5183531,0.724322,4.812653,4.699509
84.2466666666667,0.5169128,0.7269543,4.81427,4.701096
84.25,0.5166361,0.7280024,4.815872,4.700638
84.2533333333333,0.5144916,0.7300662,4.815903,4.700714
84.2566666666667,0.5144796,0.7254351,4.814743,4.702225
84.26,0.5147725,0.7236761,4.813736,4.704132
84.2633333333333,0.5162268,0.724401,4.818085,4.704453
84.2666666666667,0.5157521,0.7236493,4.818176,4.704803
84.27,0.5158405,0.7231477,4.819626,4.705719
84.2733333333333,0.513545,0.7224115,4.821854,4.709579
84.2766666666667,0.5152657,0.7255107,4.823776,4.707291
84.28,0.5147923,0.7237304,4.825165,4.706757
84.2833333333333,0.5143161,0.7231877,4.82756,4.709
84.2866666666667,0.5156927,0.7233489,4.825256,4.710571
84.29,0.5158347,0.7258339,4.826309,4.710434
84.2933333333333,0.5164672,0.7265115,4.828888,4.712006
84.2966666666667,0.5169283,0.7246982,4.82991,4.713455
84.3,0.517282,0.7263075,4.830048,4.712708
84.3033333333333,0.5168142,0.7245629,4.830429,4.715088
84.3066666666667,0.5165816,0.7267166,4.830521,4.716278
84.31,0.5165423,0.7241839,4.834061,4.716293
84.3133333333333,0.5161622,0.7247341,4.834335,4.718506
84.3166666666667,0.5166827,0.7244238,4.83342,4.718155
84.32,0.5176656,0.726033,4.835983,4.718201
84.3233333333333,0.5160506,0.7257185,4.838058,4.720673
84.3266666666667,0.5164661,0.7257565,4.838394,4.721603
84.33,0.5162776,0.7269824,4.838425,4.722336
84.3333333333333,0.5150821,0.7256494,4.839569,4.723373
84.3366666666667,0.5158874,0.7259498,4.842102,4.724533
84.34,0.5165212,0.7245052,4.841217,4.724976
84.3433333333333,0.5168843,0.7229373,4.843399,4.726334
84.3466666666667,0.5148809,0.7249522,4.845459,4.728577
84.35,0.5145711,0.7227968,4.846313,4.728638
84.3533333333333,0.5150232,0.7208799,4.848099,4.730347
84.3566666666667,0.516231,0.7229109,4.846817,4.731018
84.36,0.5165378,0.7228743,4.848038,4.732162
84.3633333333333,0.5155821,0.7233569,4.849396,4.73259
84.3666666666667,0.5158933,0.7225079,4.850327,4.73558
84.37,0.5152583,0.7221727,4.850891,4.733795
84.3733333333333,0.5158254,0.7236308,4.851135,4.736038
84.3766666666667,0.5159928,0.7229786,4.853088,4.736023
84.38,0.5151498,0.7228413,4.855057,4.738525
84.3833333333333,0.5147699,0.7233315,4.856567,4.739304
84.3866666666667,0.5153083,0.7247435,4.856857,4.740082
84.39,0.5160695,0.7229103,4.855118,4.739731
84.3933333333333,0.5156445,0.7242607,4.856049,4.740662
84.3966666666667,0.5140927,0.7252506,4.858643,4.741501
84.4,0.5140085,0.7245523,4.858612,4.743454
84.4033333333333,0.514004,0.7238481,4.860016,4.743652
84.4066666666667,0.5140783,0.7253948,4.860413,4.744415
84.41,0.5159689,0.7252587,4.860535,4.746262
84.4133333333333,0.5142654,0.7228947,4.860947,4.747192
84.4166666666667,0.5150756,0.7237109,4.860519,4.748764
84.42,0.5148115,0.7229611,4.864075,4.749725
84.4233333333333,0.5151195,0.7227057,4.864822,4.750198
84.4266666666667,0.5154494,0.7252122,4.865067,4.751465
84.43,0.5146072,0.7242061,4.865082,4.753174
84.4333333333333,0.5140272,0.7233857,4.866974,4.752441
84.4366666666667,0.5153037,0.724744,4.866882,4.75499
84.44,0.5153152,0.7238002,4.869293,4.755203
84.4433333333333,0.5159804,0.7247524,4.870468,4.755341
84.4466666666667,0.5146636,0.7232857,4.869461,4.757462
84.45,0.5151169,0.7233799,4.871429,4.757385
84.4533333333333,0.5154905,0.7239871,4.873581,4.759949
84.4566666666667,0.5155976,0.724245,4.875275,4.760529
84.46,0.5151875,0.7235299,4.874588,4.759384
84.4633333333333,0.5144736,0.7232695,4.874496,4.761749
84.4666666666667,0.513832,0.7237988,4.876129,4.762817
84.47,0.515047,0.7228594,4.877899,4.762802
84.4733333333333,0.5152596,0.7237596,4.878876,4.765518
84.4766666666667,0.5159686,0.7244571,4.880005,4.763687
84.48,0.514466,0.7233319,4.880508,4.765137
84.4833333333333,0.5140866,0.7237866,4.881104,4.766983
84.4866666666667,0.5137093,0.7242805,4.882874,4.767075
84.49,0.5155324,0.7246171,4.883606,4.767639
84.4933333333333,0.5145327,0.7226766,4.882629,4.770828
84.4966666666667,0.513503,0.7234734,4.885498,4.769684
84.5,0.513884,0.7246346,4.887253,4.76973
84.5033333333333,0.5149599,0.7232825,4.887543,4.769745
84.5066666666667,0.5158104,0.7243377,4.887207,4.770493
84.51,0.5155177,0.7231615,4.888077,4.772034
84.5133333333333,0.51351,0.7247956,4.890106,4.773026
84.5166666666667,0.5140427,0.7241176,4.891251,4.772522
84.52,0.5142297,0.7236657,4.891312,4.773315
84.5233333333333,0.5148245,0.7228497,4.891678,4.772278
84.5266666666667,0.5149738,0.7225266,4.890305,4.771759
84.53,0.5138733,0.7230629,4.894424,4.773148
84.5333333333333,0.5139869,0.7223368,4.894226,4.773148
84.5366666666667,0.5145384,0.7219579,4.894791,4.770676
84.54,0.5152968,0.7226841,4.893265,4.771179
84.5433333333333,0.5157645,0.7219418,4.892197,4.771011
84.5466666666667,0.5150491,0.7222465,4.894577,4.77037
84.55,0.5146306,0.7228324,4.894165,4.768753
84.5533333333333,0.5149639,0.7213036,4.893585,4.767319
84.5566666666667,0.5145085,0.7215925,4.891876,4.766251
84.56,0.5138813,0.7213309,4.890396,4.764191
84.5633333333333,0.5136536,0.7220552,4.892181,4.76268
84.5666666666667,0.5142348,0.7214812,4.890472,4.761963
84.57,0.5144461,0.722301,4.891495,4.758835
84.5733333333333,0.5144063,0.7221832,4.887161,4.756226
84.5766666666667,0.5143452,0.7213198,4.888474,4.754639
84.58,0.514371,0.7215605,4.883987,4.753159
84.5833333333333,0.513507,0.7222809,4.884003,4.750977
84.5866666666667,0.5135228,0.7214831,4.883667,4.748901
84.59,0.5131477,0.7214108,4.882614,4.742813
84.5933333333333,0.5126722,0.7190387,4.87558,4.741074
84.5966666666667,0.5135395,0.7195375,4.875107,4.735947
84.6,0.5139619,0.7206408,4.874435,4.733917
84.6033333333333,0.513236,0.721065,4.870789,4.729874
84.6066666666667,0.5134835,0.7208068,4.870056,4.727081
84.61,0.5142052,0.7203051,4.865463,4.722275
84.6133333333333,0.5134953,0.7195778,4.863113,4.719254
84.6166666666667,0.5128103,0.7203534,4.858826,4.714188
84.62,0.5132722,0.7201986,4.856171,4.711349
84.6233333333333,0.5125249,0.720196,4.851334,4.708405
84.6266666666667,0.5122938,0.71919,4.849106,4.702667
84.63,0.5121685,0.7194812,4.845917,4.698105
84.6333333333333,0.5135315,0.7201992,4.842285,4.694839
84.6366666666667,0.5140494,0.7190779,4.838013,4.689285
84.64,0.5124326,0.7205446,4.834076,4.684509
84.6433333333333,0.5106193,0.7201637,4.830856,4.679474
84.6466666666667,0.510693,0.7189845,4.828247,4.67746
84.65,0.5122066,0.7194175,4.823151,4.671753
84.6533333333333,0.5119056,0.7198412,4.820587,4.665207
84.6566666666667,0.5110726,0.7184839,4.815125,4.661896
84.66,0.5113527,0.7180336,4.814011,4.655777
84.6633333333333,0.5116627,0.7169349,4.810272,4.651169
84.6666666666667,0.5117456,0.7177255,4.803955,4.646835
84.67,0.5114192,0.718282,4.799042,4.643692
84.6733333333333,0.5108728,0.7168912,4.795181,4.638138
84.6766666666667,0.5109785,0.7168369,4.789795,4.636261
84.68,0.5114057,0.7180101,4.788757,4.631607
84.6833333333333,0.5106962,0.7181873,4.782181,4.624863
84.6866666666667,0.5107623,0.7184237,4.779266,4.621445
84.69,0.509931,0.7180496,4.772659,4.618484
84.6933333333333,0.5104487,0.7158654,4.771393,4.615341
84.6966666666667,0.5109456,0.7172503,4.767212,4.610489
84.7,0.511344,0.7156568,4.763245,4.60759
84.7033333333333,0.5115378,0.7038105,4.763367,4.606201
84.7066666666667,0.5094358,0.6769958,4.767151,4.609039
84.71,0.5088212,0.6375872,4.77272,4.614685
84.7133333333333,0.5061871,0.5996263,4.775009,4.614929
84.7166666666667,0.5046664,0.5705562,4.772812,4.610062
84.72,0.5047402,0.5278873,4.77301,4.60791
84.7233333333333,0.5038159,0.5029289,4.769669,4.601364
84.7266666666667,0.5018528,0.4699991,4.76416,NaN
84.73,0.5005839,0.4334456,4.76236,4.595215
84.7333333333333,0.4996753,0.393732,4.755875,4.6017
84.7366666666667,0.4996707,0.3598957,4.7565,4.597488
84.74,0.4973487,0.326539,4.772827,4.608261
84.7433333333333,0.4988344,0.2985321,4.774261,4.59584
84.7466666666667,0.494739,0.2734333,4.777481,4.596924
84.75,0.4948921,0.2643711,4.778748,4.596817
84.7533333333333,0.4898329,0.2527854,4.774567,4.595779
84.7566666666667,0.4878961,0.2382493,4.772949,4.587418
84.76,0.4920838,0.2315572,4.766205,4.587265
84.7633333333333,0.4858109,0.2196302,4.760605,4.587662
84.7666666666667,0.4861678,0.2141827,4.760559,4.570786
84.77,0.4914113,0.2189682,4.757278,4.556702
84.7733333333333,0.4928969,0.2203494,4.75798,4.570023
84.7766666666667,0.4956553,0.2197245,4.75264,4.549072
84.78,0.4932314,0.222508,4.748901,4.582535
84.7833333333333,0.4906662,0.2237593,4.74939,4.582108
84.7866666666667,0.4879844,0.22153,4.752884,4.584198
84.79,0.4873666,0.219184,4.750656,4.582001
84.7933333333333,0.4898123,0.2210862,4.75174,4.57785
84.7966666666667,0.4901155,0.2192543,4.745911,NaN
84.8,0.4845352,0.2165663,4.742142,4.573395
84.8033333333333,0.4830326,0.2177145,4.739532,4.573242
84.8066666666667,0.4826672,0.2177931,4.73732,4.571014
84.81,0.4871134,0.220177,4.73584,4.572754
84.8133333333333,0.4900476,0.2220238,4.737991,4.56546
84.8166666666667,0.482505,0.2183581,4.734314,4.564804
84.82,0.4826815,0.2191329,4.730621,4.565369
84.8233333333333,0.4831439,0.2182555,4.728378,4.562637
84.8266666666667,0.4849996,0.218384,4.728439,4.560425
84.83,0.4887729,0.2221461,4.729172,4.559875
84.8333333333333,0.4839465,0.2211532,4.729095,4.542877
84.8366666666667,0.4831887,0.2191565,4.724808,4.559525
84.84,0.4834585,0.2193491,4.724731,4.55838
84.8433333333333,0.4845438,0.2197307,4.722504,4.538422
84.8466666666667,0.4865169,0.2198142,4.72226,4.556274
84.85,0.48636,0.2187481,4.72139,4.556366
84.8533333333333,0.4846233,0.2182761,4.721466,4.556061
84.8566666666667,0.4848382,0.2183013,4.719223,4.554596
84.86,0.4849719,0.2186696,4.720612,4.553619
84.8633333333333,0.4865015,0.2180959,4.716644,4.554474
84.8666666666667,0.4886626,0.2182559,4.717911,4.554794
84.87,0.4876751,0.2182258,4.717972,4.553024
84.8733333333333,0.4848085,0.2158842,4.719604,4.554489
84.8766666666667,0.4853439,0.2163236,4.717377,4.549973
84.88,0.4861198,0.2173827,4.715347,4.553741
84.8833333333333,0.4854509,0.2164326,4.717514,4.551819
84.8866666666667,0.4847215,0.2155033,4.71756,4.552841
84.89,0.4868183,0.2189724,4.717789,4.558258
84.8933333333333,0.4879191,0.2193711,4.713516,4.556458
84.8966666666667,0.4855083,0.2176042,4.715073,4.552856
84.9,0.4886692,0.2201128,4.712677,4.55307
84.9033333333333,0.4871269,0.2206013,4.717453,4.551407
84.9066666666667,0.4879018,0.2224338,4.714691,4.55687
84.91,0.4914948,0.2255521,4.71434,4.553818
84.9133333333333,0.4893614,0.2215222,4.71405,4.55423
84.9166666666667,0.4892445,0.2192057,4.716675,4.556396
84.92,0.489575,0.2220224,4.722977,4.556168
84.9233333333333,0.4885408,0.217633,4.714844,4.554932
84.9266666666667,0.4896634,0.218519,4.716461,4.555145
84.93,0.4877411,0.2149751,4.714905,4.552795
84.9333333333333,0.4859532,0.2132619,4.714874,4.554596
84.9366666666667,0.4843757,0.2138756,4.711624,4.552887
84.94,0.4921495,0.2236135,4.726425,4.550812
84.9433333333333,0.4910142,0.2176212,4.716858,4.552734
84.9466666666667,0.4913028,0.2244284,4.720917,4.548553
84.95,0.487745,0.2220134,4.717819,4.545898
84.9533333333333,0.4896344,0.2235591,4.721176,4.545029
84.9566666666667,0.4893001,0.2232947,4.71489,4.544281
84.96,0.4915144,0.2219043,4.71846,4.545288
84.9633333333333,0.4968597,0.2214429,4.720047,4.541931
84.9666666666667,0.5015473,0.2119249,4.708481,4.539093
84.97,0.5010124,0.2166372,4.70076,4.534393
84.9733333333333,0.4910501,0.2285186,4.694855,4.533264
84.9766666666667,0.4977343,0.2253785,4.692749,NaN
84.98,0.49888,0.2304563,4.700363,4.49794
84.9833333333333,0.4995238,0.2193953,4.683105,4.487061
